,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,ride_distance,profit
0,2.5,2015-06-28 00:00:06 UTC,-73.8741226196289,40.773719787597656,-73.87586975097656,40.7733154296875,0.15418100161919174,2.8854525040479793
1,3.0,2015-06-28 00:00:08 UTC,-73.9944076538086,40.76487350463867,-73.99638366699219,40.763668060302734,0.21390688306631328,3.0347672076657832
2,16.0,2015-06-28 00:00:08 UTC,-73.98534393310547,40.723548889160156,-73.9880599975586,40.75962448120117,4.0127183496932055,12.531795874233014
3,24.0,2015-06-28 00:00:09 UTC,-74.00822448730467,40.748931884765625,-73.95091247558595,40.82807922363281,10.032525842931834,27.581314607329585
4,23.5,2015-06-28 00:00:17 UTC,-73.96187591552734,40.763614654541016,-73.85569763183594,40.75166702270508,9.06360708233755,25.159017705843873
5,9.5,2015-06-28 00:00:17 UTC,-74.00566101074219,40.75102996826172,-73.99130249023438,40.73498916625977,2.154950233259944,7.88737558314986
6,25.0,2015-06-28 00:00:17 UTC,-73.9908676147461,40.75573348999024,-73.90586853027344,40.77268600463867,7.419639977446552,21.04909994361638
7,22.5,2015-06-28 00:00:18 UTC,-74.00518035888672,40.72851943969727,-73.99048614501955,40.663246154785156,7.354100525869961,20.885251314674903
8,19.5,2015-06-28 00:00:20 UTC,-74.006103515625,40.733158111572266,-73.97370147705078,40.79191970825195,7.075769888075318,20.189424720188295
9,20.0,2015-06-28 00:00:20 UTC,-74.00543212890625,40.73702239990234,-73.964599609375,40.710426330566406,4.541334420647682,13.853336051619205
10,4.5,2015-06-28 00:00:21 UTC,-73.98323822021484,40.77122116088867,-73.97736358642578,40.764408111572266,0.9046717655365802,4.761679413841451
11,6.5,2015-06-28 00:00:21 UTC,-74.00166320800781,40.73060607910156,-74.00554656982422,40.74509048461913,1.641582386530645,6.6039559663266125
12,10.0,2015-06-28 00:00:21 UTC,-73.96868896484375,40.76306915283203,-73.99165344238281,40.74945068359375,2.4592049022362388,8.648012255590597
13,52.0,2015-06-28 00:00:24 UTC,-73.78784942626955,40.64495849609375,-73.97278594970702,40.7552490234375,19.856952145323266,52.14238036330816
14,8.0,2015-06-28 00:00:29 UTC,-73.98097229003906,40.760738372802734,-73.99140167236328,40.74977111816406,1.502981041501405,6.257452603753513
15,8.0,2015-06-28 00:00:29 UTC,-73.97811889648438,40.75965881347656,-73.99124145507811,40.75020217895508,1.5266991845565474,6.316747961391369
16,6.5,2015-06-28 00:00:30 UTC,-73.98579406738281,40.75687026977539,-73.98081970214845,40.769615173339844,1.4763204557504057,6.190801139376014
17,13.0,2015-06-28 00:00:31 UTC,-73.93045806884766,40.83080291748047,-73.9247817993164,40.8618392944336,3.479700713844591,11.199251784611477
18,15.0,2015-06-28 00:00:41 UTC,-73.98587036132812,40.77871322631836,-73.99760437011719,40.737552642822266,4.67701313035054,14.192532825876349
19,9.5,2015-06-28 00:00:44 UTC,-73.98384094238281,40.72945022583008,-73.99199676513672,40.74938201904297,2.3181283551200424,8.295320887800106
20,15.5,2015-06-28 00:00:45 UTC,-73.96803283691406,40.80073165893555,-73.97975158691406,40.75478744506836,5.197108459893807,15.492771149734516
21,6.0,2015-06-28 00:00:45 UTC,-73.98699188232422,40.75271987915039,-73.97669982910156,40.751609802246094,0.8778575900691175,4.694643975172793
22,35.5,2015-06-28 00:00:45 UTC,-73.99020385742188,40.728965759277344,-73.9413070678711,40.82543563842773,11.480659018619415,31.201647546548536
23,35.0,2015-06-28 00:00:47 UTC,-73.9580535888672,40.77322387695313,-73.8759994506836,40.87325668334961,13.088842036229883,35.22210509057471
24,25.0,2015-06-28 00:00:47 UTC,-73.972412109375,40.75278091430664,-73.93807983398438,40.855262756347656,11.743579749278624,31.85894937319656
25,7.0,2015-06-28 00:00:56 UTC,-73.9872055053711,40.729408264160156,-74.00296783447266,40.72451400756836,1.4382681435545814,6.095670358886453
26,8.5,2015-06-28 00:00:59 UTC,-73.98016357421875,40.73899841308594,-74.00448608398438,40.7478904724121,2.279294959007522,8.198237397518806
27,5.5,2015-06-28 00:00:59 UTC,-73.97655487060547,40.7589225769043,-73.97791290283203,40.75222778320313,0.7522441926248481,4.380610481562121
28,19.0,2015-06-28 00:01:01 UTC,-73.93627166748048,40.79898452758789,-73.98062133789062,40.72964859008789,8.561996303998836,23.90499075999709
29,17.0,2015-06-28 00:01:01 UTC,-73.99897766113281,40.7348518371582,-73.9615936279297,40.765281677246094,4.62457712248094,14.06144280620235
30,5.5,2015-06-28 00:01:01 UTC,-73.98329162597656,40.73084259033203,-73.99143981933594,40.727516174316406,0.7812010770139648,4.453002692534912
31,5.5,2015-06-28 00:01:12 UTC,-73.98582458496094,40.74988555908203,-73.98362731933594,40.753013610839844,0.39382307761045515,3.484557694026138
32,11.5,2015-06-28 00:01:12 UTC,-73.88390350341797,40.75579071044922,-73.8686294555664,40.73085021972656,3.0553259360637233,10.138314840159309
33,23.5,2015-06-28 00:01:13 UTC,-74.00000762939453,40.737957000732415,-73.95146942138672,40.81193923950195,9.180861045681418,25.452152614203545
